,BIC,RMSE_train,RMSE_test,R2_train,R2_test
316,29100.783408918756,17.715999274008873,19.145448348570067,0.15937264008696084,0.1621541763699642
317,29183.54288432397,18.098573504809288,15.642465723684616,0.16142970626132225,0.13137278502576588
318,29144.92931506894,17.91747930445775,17.79006056873592,0.16660048542713513,0.044375530071700586
319,29144.228540800916,17.840654044102514,18.463188417425208,0.16571324728271986,0.06479726631309146
320,29174.390461602365,17.74713636445565,19.18405572377318,0.16225970259804257,0.11138294148548233
321,29145.27464419682,17.786756435367664,18.547164715651274,0.16305316273502535,0.13171847163599137
322,29160.520370660743,17.87603645689257,17.829993097059155,0.16722639603123168,0.07199040225688313
323,29060.042338777785,17.850563191073608,18.494778202092974,0.1636742582585582,0.07349488357418477
324,29086.554953641815,17.812426515659162,18.45162755170079,0.16092459157504235,0.13548969111472497
325,29171.464958917484,17.87447607820435,17.812457074827996,0.16131684856406814,0.139075500460619
326,29070.61161323406,17.718304382374587,19.18881949923162,0.1589661714300722,0.15455185217896206
327,29104.90915371825,17.8557579582708,18.055522134528445,0.16286866994761573,0.11895890060118597
328,29120.650200196433,17.88027150015693,17.626076924128164,0.16434716589338316,0.12364203523258466
329,29096.17234317066,17.88993536125568,17.833151896559407,0.16572270637023212,0.07946625790771988
330,29096.00224049361,17.943178761974238,17.410080647034984,0.16104489885218687,0.11983741705484019
331,29187.221041108354,17.840608540236907,18.2620922229991,0.1564825593269049,0.16901152653753548
332,29070.843209480394,17.74610161198083,18.981401448843712,0.1640704334531835,0.11155892919422583
333,29021.089167818544,17.585683201760148,20.3180693208018,0.167818615066891,0.08739655820583991
334,29182.606843976795,18.052547230091953,15.955183506114432,0.16308533870966557,0.12898592651413843
335,29214.850628254164,17.970530189661826,17.157002249235617,0.16306003247464773,0.08549905262074897
336,29097.385732296207,17.875720822378547,17.91618823754012,0.15505014010251528,0.18366492177901217
337,29118.556749235886,17.863024535356537,17.90554980990256,0.16904108196895273,0.06317521420544459
338,29158.657408805295,17.888899099338435,17.84044446459772,0.16382708813517666,0.09726128951131852
339,29041.73824826128,17.45990665221803,21.286941154590885,0.17265677204804997,0.05579606085674271
340,29203.706125372733,18.014644820185836,16.566258959117516,0.15963350846544244,0.1395296444109042
341,29144.711258279676,17.802273372585564,18.424299904939875,0.16603381401969608,0.10082981481034459
342,29107.49235304685,17.79872776911199,18.60216187018324,0.1626498303146442,0.11999537674265903
343,29055.109496035097,17.578357129265406,20.414128023374033,0.16187806521629466,0.12567022033798503
344,29173.02391306906,17.986031144655485,16.782703750488363,0.16121470662226067,0.13442927950425665
345,29091.283795767577,17.79432293893063,19.042603644938165,0.16191921308947843,0.08627007884916738
346,29069.055687945583,17.763733827093777,19.061017740307403,0.16594749084685567,0.07563054801576807
347,29097.529724571214,17.83244000807869,18.14741593708732,0.16509347161422216,0.108786338221045
348,29177.298941983267,17.95614250215847,17.211284318636473,0.16133216155345342,0.11873351072506466
349,29064.22977471318,17.710680515378687,19.126408279354518,0.1695358709996605,0.07846549667134728
350,29121.717875495364,17.7383511273909,19.213303887115373,0.16140594302335332,0.12361639781629408
351,29178.20174713161,17.862389071691766,18.22900180937068,0.16033352931230926,0.12143323216430524
352,29100.052942180955,17.911704996119983,17.382064422332952,0.1639701774347463,0.1228299338965132
353,29081.853300541145,17.694107403449273,19.279556404202413,0.16445191167817175,0.1257345290888925
354,29107.377715371906,17.70481337789155,19.373626097330064,0.17085017431985106,0.050523296597069334
355,29053.03759973024,17.697899415994712,19.552991381743237,0.16120606865339082,0.12070859765908504
356,29174.963467752183,17.960504962993053,16.81450889548133,0.1654320054807037,0.11186643945770824
357,29104.53930421849,17.865002467642842,17.96757786845289,0.16326118780671472,0.1162743549376345
358,29063.47777510118,17.805064390860885,18.77727304879647,0.16152976092829663,0.10583183030529797
359,29199.45716483353,18.018226858544672,16.636524596606797,0.16096416793218116,0.11290795868490544
360,29009.843252207695,17.341422982279372,22.101380061688655,0.17140580401269756,0.07387033099571116
361,29068.427938184534,17.93590232141073,17.355394931866343,0.16357875533833655,0.10154788921152902
362,29158.459453963842,17.918693032534456,17.53561289060435,0.15888195085641854,0.1520966546877388
363,29149.33245099876,17.958881039517337,17.328699771737863,0.15706279994786265,0.15002193774664085
364,29184.034643704923,17.867553593211827,17.74722862905684,0.15820861110183304,0.18176574166671455
365,29068.267934337055,17.81057098846494,18.35718280126616,0.163970994800126,0.11973541239592789
366,29135.439679173283,17.7172456276491,19.09052831543248,0.16966429096726898,0.07604786413458764
367,29156.595508611485,17.98501581908395,17.062535796894934,0.16430005755836408,0.07389337461593581
368,29110.903029936715,17.781069255478858,18.939820506824212,0.16127508434218085,0.1154915699862662
369,29143.260027716762,17.932981613045715,17.26537729204616,0.16572121261443395,0.09123702586452087
370,29121.64722907998,17.812091959801975,18.427513814214795,0.16099719036404292,0.13991331741436974
371,29149.70167206221,17.90930482307294,17.436546436126246,0.16432149595995427,0.11009083504468276
372,29122.825840913567,17.727737312241246,18.97587801004774,0.16512374316015188,0.12244113121960665
373,29154.262309516984,18.016813110282126,16.46588541691016,0.159468339669109,0.15928975198744977
374,29025.66236659406,17.736974015089853,19.488298399353894,0.16612656571757678,0.05452882301740303
375,29117.15281519075,17.889349605893635,17.889265883894552,0.16539133773962622,0.07728263673128588
376,29090.87378426261,17.730636164634294,19.147111195002182,0.16963100125229358,0.06198028774047826
377,29121.159683834834,17.858193995682374,17.767577793123127,0.1618994447878691,0.15400918982646938
378,29099.180955774442,17.625064187210285,20.06452156133219,0.16068333225165587,0.13656309471828532
379,29174.167553730946,17.93835326381383,17.645080349136,0.16117847620341696,0.09793669584798026
380,29075.06610866956,17.752523467963652,18.943144818101338,0.1671751632082772,0.08570144970194693
381,29081.933513445947,17.60015090651018,20.26780420684828,0.1576877549556419,0.15478082594335396
382,29066.670723109746,17.85606777687934,18.281805191110585,0.16394449397638344,0.08571046016338646
383,29161.8713446718,17.887348794868608,18.027392396933983,0.16669998122305185,0.04643317165418792
384,29055.26583770397,17.57453958422773,20.268294325225263,0.16357546649417287,0.1296178056713918
385,29183.9720402405,17.98036161268068,16.869838503145544,0.1630453280238091,0.11115256404216367
386,29170.924506916544,18.03306799456697,16.351140560224888,0.1584371291077774,0.16491302106834782
387,29119.92301656586,17.84159742537702,18.288232056836144,0.1618750780650936,0.119814143176177
388,29125.23984555369,17.873296512154102,17.94820088808678,0.16621861877549826,0.0786149929533636
389,29142.743327480035,17.858457753911274,17.946287445288682,0.16450150733417812,0.11206399858810467
390,29174.02606741472,18.0299856769266,16.419573615462635,0.1571573148823795,0.17373724101759647
391,29143.659147269434,17.907202564689708,17.640314991728687,0.15335786157465436,0.200928618369401
392,29137.963425308888,17.837669177119274,18.106465032897226,0.162932191381149,0.1307671747485124
393,29104.513742311403,17.84134044086844,17.998187147841268,0.16437349990366779,0.12371037016401143
394,29134.68523089939,17.747009678186995,18.967624969202603,0.16594970722584845,0.09853631242725003
395,29126.364536377063,17.812608008730624,18.46205311091687,0.1674415892490142,0.07103055363578392
396,29114.796023312094,17.876281860880066,18.11700918063726,0.1628724257780736,0.09480198006705409
397,28980.3989949806,17.536376741997927,20.674893032254833,0.16752809591095874,0.07603916654810461
398,29135.699953620424,17.8505445796633,18.24659933069698,0.1642094165153145,0.09120553839828438
399,29134.112178887422,17.851591245681465,18.035969243765326,0.16455616262264394,0.1089977721746479
400,29148.778793253514,17.9969362706127,16.6898568094562,0.1597650493413736,0.1532219384895176
401,29116.45055242959,17.74329869774876,18.962532009166527,0.160113109690311,0.1522026914906094
402,29098.119846880745,17.878013027937204,17.968348764854753,0.16182278623433266,0.11843239528586269
403,29132.523616699626,17.848201198344125,17.702513102383023,0.17021677916771283,0.08394647600478933
404,29123.03691358028,17.664550122949546,19.69362330069968,0.16608710455684617,0.0988028632044129
405,29100.372077329164,17.789372606786394,18.75655221084098,0.16066655379625927,0.1307864098849506
406,29192.9890941175,18.07774119033652,15.79503218088664,0.16181398850829887,0.12950871326820212
407,29002.54881223671,17.693491465958292,19.43977550454567,0.16553239577893297,0.09730726473286089
408,29161.86473416007,17.838742041859952,18.567627487049673,0.16458821989430683,0.06513327627445809
409,29114.32949750936,17.72480632749145,19.409299644768794,0.16304833637630345,0.10257105074686057
410,29143.28905743084,17.96923933257621,16.846151837173913,0.1607564373687782,0.15390476028084443
411,29134.333568376846,17.680321491228018,19.85367661678379,0.16698767043255414,0.06349416332199076
412,29225.124545719576,18.024950359900853,16.478719225686316,0.16195573228060833,0.10626472964828226
413,29097.052585287067,17.81768915171122,18.331289207577335,0.16279125408246642,0.12671662253258642
414,29092.236552355353,17.70539352961659,19.357309897026806,0.15961429621867673,0.14903019702858422
415,29096.95457903541,17.78788735893048,18.711134790365666,0.16208393612282435,0.12404165882322027
416,29120.305027621653,17.831120453349907,18.243729091864015,0.1657074095202744,0.09357808459985772
417,29012.010463545677,17.431643035886268,21.437690294144936,0.1751271842300478,0.042618458744482224
418,29137.199389975078,17.98482339515902,16.931105953576246,0.1606019609012589,0.1317090268394473
419,29129.8925229514,18.00194635322564,16.890592163322133,0.1599135531362995,0.12484795267453297
420,29117.689985193727,17.865564016252428,17.85851792171316,0.16879439322278478,0.06801973918807469
421,29171.406601435883,18.025372132988625,16.67238719618429,0.15551901467732898,0.16956274352311207
422,29142.840387158867,18.001120124171855,16.86288466971261,0.16223740828143685,0.10080506082143714
423,29055.625617646874,17.670852323902412,19.52963757386834,0.172275927839439,0.05312360021717599
424,29136.694059911664,17.728780228828622,19.067327350741063,0.1627885673827817,0.13306302191421193
425,29119.979584329594,17.719880701788366,19.19037022635585,0.15894253109291745,0.15875273876961482
426,29097.710820817003,17.670018673564254,19.922150415275976,0.16356268459669498,0.09221088148412071
427,28999.654046246866,17.71404839789087,19.27088036037225,0.16581195979249097,0.09158841632672632
428,29142.02871859909,17.86338068143681,17.85478422736563,0.16330982065500377,0.12772802246158332
429,29200.353223389175,18.00444417969682,16.720422909910205,0.1596194145787163,0.137910203728825
430,29104.31500109918,17.959365942884787,17.078479738851136,0.1680435549817355,0.056222013570135565
431,29038.667824494107,17.644844748825243,19.924354111613063,0.17217380962182094,0.03907259773157379
432,29149.518797200362,17.85552087560561,18.136391305458854,0.16057002190607217,0.13430346209222266
433,29198.160326553192,18.031474742753282,16.371277614541327,0.15755513573165114,0.17197904120886354
434,29119.201764063135,17.83368279518092,18.183959686618465,0.16284040921665743,0.12482333620698438
435,29138.61537468504,17.939823903651764,17.534236575976582,0.15789802043757362,0.14009726832271696
436,29175.25064587046,17.890036512286255,17.587896986705612,0.1566358882462352,0.1909855204362888
437,29055.681411506637,17.463734474670975,21.500354763046534,0.17239045538308329,0.0391007313715086
438,29071.08062185692,17.588245802261454,20.21954369282799,0.16081189588737643,0.14621177524388773
439,29139.204004150117,18.024641392241033,16.352241724693208,0.16671390419484278,0.07129550343591018
440,29110.774124159885,17.80831952479009,18.414344888753966,0.16323323831370762,0.12422552654656194
441,29111.240053159578,17.683800443805392,19.731152404021714,0.16975382236336267,0.046381851160182674
442,29090.98795271459,17.82478218138913,18.375938124844186,0.16167423967217642,0.12796191930773193
443,29122.74851786949,17.71126362078674,19.20360257054853,0.16510852169720736,0.1148958233019407
444,29122.696274410708,17.927155249335545,17.500325286397615,0.1637969933120822,0.09656938965164241
445,29122.263666715742,17.834681119483612,18.310705835468934,0.16066432977250722,0.13327401901263813
446,29157.459698092633,17.916516868872947,17.338160028603184,0.1595415552075008,0.16627603347844877
447,29144.69018467921,17.938930838929846,17.21289196014958,0.1695431499742004,0.037628326039992666
448,29067.339002953042,17.825081582365794,18.58084564882567,0.16123346160363328,0.11007602496802293
449,29134.329891276808,17.76669021624429,18.826541377294383,0.16101069692336045,0.13960077564858242
450,29063.58589372226,17.72847083497633,18.9977191065234,0.17146204876500226,0.05854242262421183
451,29151.64322594841,17.905161270217942,17.840438075841,0.16004127710829463,0.1230172061159287
452,29138.46066632665,17.837670453007892,18.33809245096996,0.1565199671243157,0.1657111958134283
453,29062.58163570321,17.648693342942096,20.071605885057195,0.16227442146262694,0.10454784914309811
454,29145.63204600484,17.89867950924798,17.6868872496559,0.16648741592443217,0.06688023927988052
455,29124.876706005747,17.75774553421882,18.884369257835655,0.16657989184525102,0.09235365810255236
456,29140.10301194602,17.798200512441866,18.49379293344801,0.1625568375750207,0.13153630333634536
457,29130.782964040336,17.871756741096313,17.897745925462704,0.16356529832092503,0.11349703263088806
458,29203.49964564125,18.190685403262076,14.735633020620048,0.1617269143097798,0.10081728116873434
459,29019.50394671903,17.588491703874155,20.368219178429648,0.16482899137200113,0.09938788624831574
460,29157.65988622531,18.02473380363925,16.226617373068144,0.1617636020505776,0.15046263666486104
461,29051.71137781816,17.610743230583267,20.1189421495807,0.16871679285673757,0.07978924380419894
462,29161.78669417928,18.03878578236759,16.713428448570937,0.16277699838542992,0.06730939207739794
463,29079.05469246072,17.734954727897765,19.145463947649255,0.16504503269566595,0.10131630138146075
464,29182.77759141099,17.97783334875723,16.869764934964063,0.15336003085986805,0.21456918016963333
465,29077.76435482721,17.757105553309273,19.025469061962404,0.16371019309667978,0.10469200451824989
466,29036.33199184692,17.473856166167796,21.327526221388478,0.1665119694898043,0.08566429623463412
467,29129.75046223079,17.82478740636036,18.36078802049475,0.16548398725268054,0.09281143899454958
468,29142.622276856106,17.82892841353457,18.37559784079088,0.16373423728804604,0.10415301612724226
469,29166.339433377725,17.977167778109578,16.81020287193102,0.16303242166668297,0.11917104226317288
470,29041.445258738153,17.68434081513687,19.657934218627823,0.16193273692847,0.11606720848791363
471,29143.46411292025,17.91956681641651,17.53881698686647,0.16392502118614083,0.09932496756805731
472,29143.334814228932,17.854933050419675,18.21619818163507,0.15770413576373132,0.15310934509239504
473,29101.870413814388,17.790464285676496,18.417693903650335,0.16814270200922965,0.09288969841807548
474,29094.263614185642,17.847522406132224,18.296273811471227,0.16316977583899173,0.10114880020748218
475,29191.741345278497,18.039427041714767,16.40369069818912,0.15990776171979448,0.13540126747615577
476,29128.025200996344,17.798095136865797,18.576356551492267,0.1624375432577152,0.12492948649804081
477,29037.99666371488,17.469910762364186,21.34654964164438,0.1698083444144134,0.06267000960926739
478,29121.144061135135,17.83638589599825,18.1104289522244,0.16640794368529155,0.09607384427642673
479,29184.44362631542,17.996224113179252,16.6656630437592,0.16189171179898365,0.12459081930428684
480,29168.111676783912,18.013803532477183,16.943366418173653,0.16258632827954256,0.07276620494376229
481,29108.296367045987,17.816710304333647,18.702876144796445,0.16521668507526166,0.06937440014322926
482,29121.636418095506,17.878594075901486,17.896500615865257,0.1558771868649248,0.17902962860240212
483,29058.860343923723,17.54832955068351,20.64348702128226,0.16314935327865732,0.12056191810651995
484,29159.084302154188,17.99199539905205,16.69373897449331,0.16725020071499763,0.06641985736702916
485,29020.484265162857,17.539582568150877,20.560005809428784,0.17117059180522753,0.0752887987447578
486,29101.740478322143,17.811510515567093,18.350938013270095,0.1620717610865655,0.13801189265541092
487,29122.679346616504,17.77048189472946,18.683692586276432,0.15648542118735487,0.18202923892042921
488,29119.14531819581,17.91801818413112,17.54574820012085,0.16456211754207473,0.09321398502131517
489,29190.539379932372,17.990906906205424,16.58623740984975,0.16260911672205247,0.13226206677767005
490,29092.904511379347,17.819081423417042,18.48925208062965,0.16161703019967433,0.11938443981723323
491,29081.582181443628,17.852134340184897,18.054587513951965,0.16598371522531785,0.09154562126827004
492,29112.80660405477,17.892527251410076,17.566001030733407,0.16404872814066007,0.1217228044251426
493,29115.971750079458,17.791901263844288,18.71173138053671,0.1596429639804946,0.14187890789519442
494,29146.691554498233,18.02284855664162,16.23836761707807,0.1657459607494013,0.10151924131721746
495,29174.48300462206,17.814690707990735,18.28480287166995,0.16385738090183322,0.1208555239011232
496,29177.503295778013,17.729011512672713,19.55298366506255,0.1565741194680027,0.13827845254036175
497,29029.12868015684,17.583166247950064,20.41519370849269,0.17077202999070706,0.05745330274243876
498,29112.134365234444,17.82920061218486,18.272150379480102,0.163168758285841,0.11971097922027607
499,29145.11285513491,17.909806284379588,17.708834861495397,0.16329175366773918,0.09784057998788032
500,29180.60260357995,17.964929013247495,16.949330257272734,0.15622648820688412,0.1907437791332791
501,29058.513669253673,17.678466873026334,19.598369673802903,0.1719422261091048,0.04273739041635993
502,29114.250827606516,17.804132799790953,18.681116734979554,0.16678964914742356,0.06565616945113306
503,29114.71472409081,17.798638008780223,18.287595269090872,0.16017563135849533,0.16776504858221775
504,29148.38260015786,18.0270537641044,16.37177704588515,0.16026678867893784,0.14921311940522186
505,29070.478281902262,17.652644131963722,19.936416790590137,0.16267609039661257,0.11336754814951
506,29158.685808026366,17.96382361274778,17.12798643923438,0.1643956965392407,0.08555933325776732
507,29071.29900490617,17.624790940940606,20.01467872284209,0.1612986765937493,0.13548672527617733
508,29087.021994329138,17.721055443453146,19.5591623715143,0.17040361432049345,0.02145735057989262
509,29176.954962814925,18.015359087087127,16.51666442210259,0.15984908116461638,0.1500150068429198
510,29138.249451493848,17.769293300919568,18.717271077647077,0.16455756143441413,0.11678058889688225
511,29121.864186309092,17.80188538483822,18.49693509896364,0.16442104856044337,0.11085463958291775
512,29132.695563154637,17.76772307251046,18.678406135541547,0.16105891461720268,0.15219034405595933
513,29170.057668201945,18.020150559030593,16.594989628639848,0.1570076084650912,0.16737864865548457
514,29035.573651501327,17.49793795499309,20.964358331681566,0.1672872769014292,0.09535595614920622
515,29081.315250882824,17.72837783774545,19.216879860700487,0.16221085139277713,0.12185500352595502
516,29111.755756583018,17.832432235840063,18.157426114087905,0.16543942978410897,0.10632328867670304
517,29182.65275802682,18.100817866409006,15.63468253333988,0.15917268302752752,0.15855277994200034
518,29110.152880784335,17.795437516230194,18.931740657270407,0.1657418656449824,0.06146791384615835
519,29104.395818102534,17.946071470634195,17.389047740653968,0.1663087424625007,0.05761777248364386
520,29165.27910030506,17.834083480321276,18.27843095386641,0.16286095316234817,0.11612789149316627
521,29091.59478558467,17.584871308293906,20.122280912603017,0.16431532266989668,0.1304503535879974
522,29116.21967123609,17.763902831265764,18.721454764026568,0.16841832403461865,0.08492892649326533
523,29127.71610873491,17.9603010460771,17.295461401512036,0.15936121326902475,0.13203415929120477
524,29124.718558320063,17.668967548791862,20.06239299613766,0.16414325267156704,0.07832154759056575
525,29089.615437305314,17.788614242948288,18.61950324013644,0.16625641505395328,0.09334309333445368
526,29071.51818409018,17.910398922062335,17.78245926749651,0.1620748327590008,0.10356633138153515
527,29134.642563692458,18.034005402464327,16.36853898112984,0.16412922266293528,0.09477352130085048
528,29119.96601069664,17.937974022178476,17.153672412961026,0.16485167979177573,0.1096342095786127
529,29137.711741301828,17.76400530062912,18.909531322206707,0.1580379055052683,0.15889894628297951
530,29136.093639098435,17.89280689817309,17.737256081419716,0.15839569401781173,0.1599323113967368
531,29094.642528229808,17.67009634094219,19.506312743154275,0.16912519827192107,0.08507239776970987
532,29119.35820121447,17.843477638072272,18.263801463299703,0.16055904911108165,0.13248089954851194
533,29082.947177701368,17.936798906124483,17.323427914510546,0.16693676150045222,0.06796913115163805
534,29129.617980460007,17.969511078114447,17.313476873585646,0.16103856217462642,0.1032202818535286
535,29172.857599880324,17.770822638654195,18.661675459077507,0.1676014369947687,0.08827435213109414
536,29063.54319936817,17.73992003961256,19.069600911792378,0.1636610761858699,0.1147156033757204
537,29172.87303217382,18.023225043566466,16.42411633370999,0.15893496127632245,0.1611378463434211
538,29128.162506163295,17.725058886129737,19.44900047318262,0.16012875827613526,0.12281841718913777
539,29085.58166952928,17.674999091997304,19.419486238182106,0.16829163133880176,0.09565964071097155
540,29076.848596223546,17.818850260909038,18.449547210523267,0.1621376145683754,0.1182775571625917
541,29159.49742465395,17.868265641217146,17.9035413941184,0.16349193557774144,0.11374721668549581
542,29052.690988231647,17.674770417863243,19.347423216404692,0.16814091628148586,0.10357619624969328
543,29177.262686759073,17.975602312706556,17.270574832961398,0.15720804673988076,0.14097107173002021
544,29106.12745472455,17.7505900229233,19.222585431098878,0.16370630237441874,0.0928458650295032
545,29021.64680184823,17.596294270134862,20.34172499537175,0.16746153828830446,0.07984882575897512
546,29124.374730950167,17.69748047969172,19.831310545095892,0.16338746386006575,0.08248776553383397
547,29132.467673675936,18.034253924047036,16.279443244418363,0.16322685223366373,0.11642664206778586
548,29175.544289458667,17.988190522227352,16.78256820465126,0.16045866573052947,0.14472488835093156
549,29159.66390959423,17.857727373532374,17.764045480361347,0.1639565748245606,0.1341244702203247
550,29032.06599164322,17.672667237962166,19.939199308341355,0.1610568162332593,0.10039443641858703
551,29064.407124943427,17.658391988605093,19.70819419847732,0.16563119985203067,0.1040477887894331
552,29081.67216203019,17.58457000857921,20.30653505667377,0.164092089679578,0.11926680824933389
553,29105.01342936387,17.723923757983485,19.077008270379796,0.16281647140635813,0.13445128815890506
554,29204.996691423625,18.018760079904947,16.390232026883716,0.1585642222775837,0.16955712581863747
555,29065.75137060836,17.87353809754954,17.75256307499226,0.16847572600982363,0.07378556272702819
556,29149.915687518645,17.95001962855343,17.040848276335982,0.16044274478927967,0.15640452979784725
557,29169.88982846032,18.049363693908788,16.107836557817322,0.16517439101345321,0.08496165575683867
558,29174.549936271844,17.904810188898626,17.591516964693515,0.16313291599008395,0.11141904624304066
559,29147.013652277907,17.81680291029604,18.723716441983512,0.16407507368518026,0.07555498320701237
560,29148.29389016449,17.711183471979673,19.265810885643987,0.1625704385366218,0.13021787318193423
561,29139.383974050535,17.93484958790715,17.19921625139816,0.1579802690926727,0.17848668241370858
562,29184.270648189766,18.117829574168802,15.505481718670888,0.16343268967660818,0.09235437026882332
563,29005.67316647024,17.53885477464941,21.036059211536422,0.1649455902306861,0.07864065196607839
564,29174.80076436307,18.047798356371104,16.17051518396477,0.16192242046408534,0.12784222480682206
565,29077.360228750604,17.898060982142987,17.71291693042401,0.16503081529085872,0.08982815009878808
566,29067.406603619755,17.563890633960128,20.402825770311324,0.1619149515193843,0.1365545136295676
567,29150.337069327386,17.917158405229276,17.82135072895204,0.16786795943084631,0.02186078517466261
568,29084.28831739413,17.772878590818813,18.80304858035331,0.16405684135859788,0.11033111844034693
569,29149.036438023868,17.755769112373674,18.836548694713652,0.1630800064723147,0.13020269796640205
570,29143.20861739975,17.93008245707104,17.409993373424573,0.1583155205072725,0.15942106669084954
571,29180.197849202286,18.006435321215694,16.54555842852018,0.1635912744557061,0.111921038662672
572,29063.656511994264,17.67655578507131,19.974484980535575,0.16781552524645071,0.045902822797602494
573,29142.18094217866,17.895585425465512,17.65108298793572,0.16439356640520142,0.10686814771482922
574,29090.263290222923,17.781079744974814,18.6056956874921,0.16435469595952656,0.11654930699396215
575,29120.509950929147,17.85968007336955,18.055583027899125,0.1536775410018334,0.19669291427588165
576,29166.66319622976,17.858740793427454,17.85217635868804,0.16339926178780728,0.12751521214275507
577,29053.111134721275,17.646782201609895,20.014078705768014,0.16889233202910536,0.05495424347953071
578,29130.05344646416,17.832420602923474,17.979353776128495,0.16389199610172356,0.13764777511966197
579,29100.192304579927,17.758284753662807,19.113255833839887,0.16640122678391422,0.07066555833213573
580,29135.3922093731,17.94285146695404,17.259695585779028,0.16420645170391146,0.09927684051879138
581,29124.68414650827,17.840110493903044,18.39604821821216,0.16187576214502086,0.11049733522470684
582,29139.091925250606,17.759912063415964,19.049802766409034,0.1568151418733016,0.15904546776658324
583,29155.291410136426,17.87556203416367,17.788515411622715,0.16313865973418806,0.12408757787270042
584,29098.938538813138,17.809755537967284,18.752349558346904,0.16520450553928456,0.07060936796413786
585,29200.37095992094,18.03514015385564,16.304969633833093,0.15767147280177563,0.1745061959476274
586,29099.95769691476,17.705553887355254,19.44630720120803,0.16652003970725393,0.08467743006805173
587,29046.95840243461,17.68155398788233,19.34672056096282,0.17024493403607854,0.07947491320249256
588,28998.012807404448,17.586787085648847,20.450549234552255,0.1644210850958655,0.09653085474819656
589,29167.536727786777,18.01175865946029,16.382242879729652,0.1641147009542515,0.11636714856148922
590,29155.57312406454,17.993513128622524,16.86505608955476,0.16725487121505278,0.04350053128926501
591,29136.635496486404,17.707672075248915,19.04300879970012,0.1667328728009918,0.11704168150289995
592,29139.67690388485,17.911712488213492,17.594258446197184,0.16236818275720144,0.11523986073503611
593,29170.026176938438,17.91104124472386,17.387397473236515,0.15711940550789005,0.18896186589801456
594,29088.318056032134,17.767453827889963,18.8272205981896,0.1623666675488814,0.1272243131360865
595,29089.752542619437,17.732964524928327,19.066376689739418,0.16083803146661413,0.14326518149068224
596,29107.906184211923,17.948527029325696,17.264957111645746,0.16734753155985704,0.057227875881113444
597,28987.642275900966,17.55818708816028,20.56618317509588,0.16519898292752966,0.09378365253578302
598,29079.269807553905,17.730237821163342,19.300947705929154,0.16119254428560503,0.12083900313295426
599,29228.662810366688,17.965212194876784,17.403202821759066,0.16537374217132172,0.029148452375298173
600,29056.847915414648,17.66266629661972,19.83017659067451,0.16219955602834124,0.11711537206890543
601,29110.164087007935,17.922871817504642,17.312381278874202,0.1643756497370057,0.11409229284031697
602,29115.22551251432,17.862925256389083,17.974688760180147,0.16430018113367673,0.10689069556692998
603,29109.70090387525,17.62173083802359,20.030654253257545,0.16120353303161128,0.13754808869415702
604,29144.39937386151,17.906160639186222,17.549070798985547,0.1643778861468136,0.10625430445416606
605,29044.881611017256,17.72068840094052,18.939496018163663,0.17365144750116546,0.05068912447318241
606,29074.13707952826,17.77644949306458,19.11627156955243,0.16520572731253758,0.06369058963085028
607,29203.12454406914,18.088507539686127,15.654124926862306,0.15859233765813363,0.172573206331478
608,29131.880086018333,17.824764313204234,18.518172677684902,0.16300303782527836,0.09879260236097065
609,29205.094876351777,17.88031486858291,17.842869371768206,0.15555951622465314,0.1847810529794517
610,29202.83495080836,18.03311631905028,16.192019240424393,0.16030046341772342,0.15824888999503983
611,29097.996222726244,17.598377271352064,20.608194905455004,0.16620152886424677,0.06651230008777709
612,29179.600894641244,18.03452472316892,16.434723870060328,0.16266063213889992,0.1005903746424428
613,29146.71253723864,18.06769116612174,15.865895688670358,0.15987398173418876,0.16389717533358572
614,29166.319889005616,17.818080999187124,18.2144374415204,0.15594964110308152,0.19558672831370905
615,29089.743888101682,17.825816176695827,18.191425943176952,0.16562352032571814,0.10572996565977655
616,29057.969946020923,17.778777306126823,18.715312622749305,0.16458982424063717,0.1076262283183329
617,29082.355546523497,17.747939738475843,18.991022869506864,0.16221579525054053,0.12881958818346462
618,29040.867742297687,17.572843223037356,20.42307888029773,0.1699730193202983,0.06651712364911322
619,29131.735406796968,17.78414603905367,18.878400181024272,0.1656228867692724,0.07684654092349175
620,29180.696473474927,17.924501187655633,17.284091998621598,0.1626847596245249,0.13054177157727398
621,29174.435534692333,18.056288526760785,15.816119918901718,0.1628180792420153,0.14397129806605313
622,29087.97680148488,17.736820380358502,19.37755592027029,0.1666298229855443,0.062382693557871294
623,29089.368055051746,17.756636774179807,18.89402330390297,0.17039890915428468,0.054528393724665114
624,29066.4338621552,17.693594400933655,19.456287784214013,0.1614491211303677,0.1334002355242514
625,29151.790425206727,17.93669375696009,17.26739633722245,0.16071373546522583,0.1429469899257778
626,29068.02860585413,17.713858593437696,19.664849333707313,0.1631753739334244,0.0866537193251109
627,29131.6484437816,17.9085213028737,17.44419912475457,0.1607449988121471,0.15173016987503263
628,29113.511886372005,17.76009726267001,18.76804220099818,0.16148737510501798,0.14572989946240844
629,29134.223977779726,17.805400084259848,18.579938978690873,0.16020046100923502,0.13830632691184697
630,29143.041058767638,17.95921384629249,17.14140142785773,0.159730160049262,0.14491190099228535
631,29067.269081535647,17.874442000469735,17.935777901232537,0.16989757758081403,0.037056548388911814
632,29150.034626126762,17.875419025852132,17.814422143793617,0.15868106910126523,0.16478265921044954
